Ticker,Company,Pattern,Start Date,End Date,Width,API Start Date,API End Date,Breakout Date,Have Data
,WIG-INFO,inverted_triangle,2023-01-18,2023-02-06,19,2022-11-22,2023-04-04,2/9/2023,False
,WIG-INFO,flag,2023-01-08,2023-01-31,23,2022-10-31,2023-04-10,2/9/2023,False
WIGDIV,WIGDIV,triangle,2023-01-20,2023-02-01,12,2022-12-15,2023-03-09,2/9/2023,False
PGM,PMPG (PGM),uptrend,2022-12-15,2023-02-02,49,2022-07-21,2023-06-29,,False
CAR,INTERCARS (CAR),rising_wedge,2023-01-20,2023-01-31,11,2022-12-18,2023-03-05,2/8/2023,False
SGN,SYGNITY (SGN),triangle,2023-01-04,2023-01-30,26,2022-10-18,2023-04-18,2/8/2023,False
SGN,SYGNITY (SGN),rising_wedge,2023-01-14,2023-01-26,12,2022-12-09,2023-03-03,2/8/2023,False
,WIG-INFO,descending_channel,2023-01-18,2023-01-31,13,2022-12-10,2023-03-11,2/8/2023,False
,WIG-INFO,descending_triangle,2023-01-15,2023-01-25,10,2022-12-16,2023-02-24,2/8/2023,False
CRM,CORMAY (CRM),support,2023-01-12,2023-02-03,22,2022-11-07,2023-04-10,,False
ENG,ENERGA (ENG),uptrend,2022-12-07,2023-02-03,58,2022-06-16,2023-07-27,,False
ENG,ENERGA (ENG),uptrend,2022-11-13,2022-12-29,46,2022-06-28,2023-05-16,,False
RNK,RANKPROGR (RNK),vertical_run_up,2023-01-09,2023-01-17,8,2022-12-16,2023-02-10,,False
BRA,BRASTER (BRA),descending_triangle,2022-12-26,2023-01-27,32,2022-09-21,2023-05-03,2/7/2023,False
SWIG80,SWIG80,pennant,2023-01-10,2023-02-06,27,2022-10-21,2023-04-28,,False
BRA,BRASTER (BRA),descending_triangle,2022-12-21,2023-01-02,12,2022-11-15,2023-02-07,2/7/2023,False
BRA,BRASTER (BRA),descending_triangle,2022-12-28,2023-01-13,16,2022-11-10,2023-03-02,2/7/2023,False
SWIG80,SWIG80,ascending_triangle,2023-01-25,2023-02-06,12,2022-12-20,2023-03-14,,False
SWIG80,SWIG80,rising_wedge,2023-01-23,2023-02-06,14,2022-12-12,2023-03-20,,False
CMR,COMARCH (CMR),support,2023-01-11,2023-02-01,21,2022-11-09,2023-04-05,,False
MDG,MEDICALG (MDG),double_top,2022-12-05,2023-01-10,36,2022-08-19,2023-04-28,2/6/2023,False
MDG,MEDICALG (MDG),double_top,2022-10-28,2022-11-18,21,2022-08-26,2023-01-20,2/6/2023,False
MDG,MEDICALG (MDG),rising_wedge,2022-10-10,2022-11-01,22,2022-08-05,2023-01-06,2/6/2023,False
MDG,MEDICALG (MDG),rising_wedge,2023-01-12,2023-01-31,19,2022-11-16,2023-03-29,2/6/2023,False
BBT,BOOMBIT (BBT),rising_wedge,2023-01-13,2023-02-02,20,2022-11-14,2023-04-03,,False
MRC,MERCATOR (MRC),falling_wedge,2022-11-20,2022-12-05,15,2022-10-06,2023-01-19,2/6/2023,False
ABS,ASSECOBS (ABS),flat_base,2022-11-27,2022-12-28,31,2022-08-26,2023-03-31,2/6/2023,False
PKN,PKNORLEN (PKN),double_top,2022-11-17,2022-11-24,7,2022-10-27,2022-12-15,,False
MRC,MERCATOR (MRC),double_bottom,2022-12-17,2022-12-29,12,2022-11-11,2023-02-03,2/6/2023,False
MLS,MLSYSTEM (MLS),triangle,2023-01-23,2023-02-03,11,2022-12-21,2023-03-08,2/6/2023,False
,WIG-UKRAIN,h&s_top,2023-01-11,2023-01-24,13,2022-12-03,2023-03-04,,False
BRA,BRASTER (BRA),support,2022-12-30,2023-02-01,33,2022-09-22,2023-05-11,,False
SGN,SYGNITY (SGN),uptrend,2022-12-20,2023-01-30,41,2022-08-19,2023-06-02,,False
WIG,WIG,uptrend,2022-12-02,2023-02-01,61,2022-06-02,2023-08-03,,False
WIG30,WIG30,uptrend,2022-12-02,2023-02-01,61,2022-06-02,2023-08-03,,False
,WIG-POLAND,uptrend,2022-11-29,2023-01-31,63,2022-05-24,2023-08-08,,False
PGV,PGFGROUP (PGV),vertical_run_up,2022-12-22,2022-12-28,6,2022-12-04,2023-01-15,,False
MDG,MEDICALG (MDG),vertical_run_up,2023-01-19,2023-01-25,6,2023-01-01,2023-02-12,,False
GTN,GETIN (GTN),pennant,2022-12-28,2023-02-02,36,2022-09-11,2023-05-21,,False
GTN,GETIN (GTN),pennant,2023-01-10,2023-02-02,23,2022-11-02,2023-04-12,,False
GTN,GETIN (GTN),triangle,2023-01-12,2023-02-02,21,2022-11-10,2023-04-06,,False
ACP,ASSECOPOL (ACP),flat_base,2022-10-19,2022-11-17,29,2022-07-24,2023-02-12,2/3/2023,False
GPW,GPW,triangle,2022-11-27,2022-12-29,32,2022-08-23,2023-04-04,2/3/2023,False
B24,BRAND24 (B24),inverted_triangle,2022-12-21,2023-01-04,14,2022-11-09,2023-02-15,2/3/2023,False
,WIG-NRCHOM,double_top,2022-12-07,2022-12-16,9,2022-11-10,2023-01-12,2/3/2023,False
MIR,MIRACULUM (MIR),triangle,2022-12-12,2023-01-06,25,2022-09-28,2023-03-22,2/3/2023,False
MIR,MIRACULUM (MIR),ascending_triangle,2022-12-18,2023-01-13,26,2022-10-01,2023-04-01,2/3/2023,False
ACT,ACTION (ACT),flat_base,2023-01-05,2023-01-30,25,2022-10-22,2023-04-15,2/3/2023,False
MIR,MIRACULUM (MIR),descending_channel,2022-11-15,2022-12-02,17,2022-09-25,2023-01-22,2/3/2023,False
ACT,ACTION (ACT),pennant,2023-01-19,2023-02-02,14,2022-12-08,2023-03-16,2/3/2023,False
,WIG-GORNIC,uptrend,2022-12-13,2023-02-02,51,2022-07-13,2023-07-05,,False
XTB,XTB,support,2022-12-09,2023-02-03,56,2022-06-24,2023-07-21,,False
PCO,PEPCO (PCO),double_top,2022-12-07,2023-01-13,37,2022-08-18,2023-05-04,,False
FMF,FAMUR (FMF),rising_wedge,2022-11-06,2022-11-24,18,2022-09-13,2023-01-17,,False
PCO,PEPCO (PCO),double_top,2022-11-16,2022-11-22,6,2022-10-29,2022-12-10,,False
PCO,PEPCO (PCO),rising_wedge,2022-10-14,2022-11-11,28,2022-07-22,2023-02-03,2/2/2023,False
MSZ,MOSTALZAB (MSZ),rising_wedge,2022-10-10,2022-12-06,57,2022-04-22,2023-05-26,2/2/2023,False
MSZ,MOSTALZAB (MSZ),rising_wedge,2022-09-24,2022-10-12,18,2022-08-01,2022-12-05,2/2/2023,False
CLN,CLNPHARMA (CLN),triangle,2023-01-21,2023-01-31,10,2022-12-22,2023-03-02,,False
XTB,XTB,double_top,2023-01-12,2023-01-20,8,2022-12-19,2023-02-13,2/2/2023,False
,WIG-INFO,falling_wedge,2023-01-17,2023-01-31,14,2022-12-06,2023-03-14,2/2/2023,False
LSI,LSISOFT (LSI),support,2023-01-06,2023-02-01,26,2022-10-20,2023-04-20,,False
JSW,JSW,vertical_run_up,2022-10-28,2022-11-07,10,2022-09-28,2022-12-07,2/1/2023,False
MRC,MERCATOR (MRC),double_bottom,2023-01-06,2023-01-27,21,2022-11-04,2023-03-31,,False
ART,ARTIFEX (ART),falling_wedge,2022-09-21,2022-10-05,14,2022-08-10,2022-11-16,2/1/2023,False
ING,INGBSK (ING),triangle,2023-01-09,2023-01-26,17,2022-11-19,2023-03-18,,False
PCF,PCFGROUP (PCF),double_bottom,2023-01-07,2023-01-31,24,2022-10-27,2023-04-13,,False
ART,ARTIFEX (ART),double_bottom,2022-11-06,2022-12-15,39,2022-07-12,2023-04-11,2/1/2023,False
MRC,MERCATOR (MRC),h&s_bottom,2022-12-14,2022-12-22,8,2022-11-20,2023-01-15,2/1/2023,False
VRG,VRG,triangle,2022-12-29,2023-01-25,27,2022-10-09,2023-04-16,,False
VRG,VRG,ascending_triangle,2023-01-01,2023-01-25,24,2022-10-21,2023-04-07,,False
UNT,UNIMOT (UNT),pennant,2022-11-25,2023-01-05,41,2022-07-25,2023-05-08,1/31/2023,False
,WIG-ODZIEZ,rising_wedge,2022-11-08,2022-12-30,52,2022-06-05,2023-06-04,,False
UNT,UNIMOT (UNT),h&s_top,2022-11-29,2022-12-19,20,2022-09-30,2023-02-17,1/31/2023,False
CRJ,CREEPYJAR (CRJ),double_top,2022-12-09,2022-12-21,12,2022-11-03,2023-01-26,1/31/2023,False
SNK,SANOK (SNK),flat_base,2022-12-15,2023-01-25,41,2022-08-14,2023-05-28,1/31/2023,False
ELT,ELEKTROTI (ELT),triangle,2022-12-10,2022-12-28,18,2022-10-17,2023-02-20,1/31/2023,False
,WIG-MEDIA,flat_base,2022-12-04,2023-01-03,30,2022-09-05,2023-04-03,1/31/2023,False
AML,ALUMETAL (AML),rising_wedge,2022-10-27,2022-11-17,21,2022-08-25,2023-01-19,1/31/2023,False
ASE,ASSECOSEE (ASE),double_top,2023-01-12,2023-01-19,7,2022-12-22,2023-02-09,1/31/2023,False
AML,ALUMETAL (AML),resistance,2022-12-26,2023-01-23,28,2022-10-03,2023-04-17,,False
LPP,LPP,rising_wedge,2022-11-08,2022-12-30,52,2022-06-05,2023-06-04,,False
PEP,PEP,double_bottom,2022-12-07,2023-01-16,40,2022-08-09,2023-05-16,,False
VVD,VIVID (VVD),double_bottom,2022-10-26,2022-11-10,15,2022-09-11,2022-12-25,,False
PEP,PEP,rising_wedge,2022-10-09,2022-11-11,33,2022-07-02,2023-02-18,1/30/2023,False
MWIG40,MWIG40,ascending_channel,2022-11-22,2023-01-26,65,2022-05-11,2023-08-09,,False
PEN,PHOTON (PEN),triangle,2023-01-13,2023-01-27,14,2022-12-02,2023-03-10,,False
ATT,GRUPAAZOTY (ATT),ascending_triangle,2023-01-13,2023-01-23,10,2022-12-14,2023-02-22,1/30/2023,False
ETFBW20ST,ETFBW20ST,downtrend,2022-11-30,2023-01-26,57,2022-06-12,2023-07-16,,False
FW20,FW20,uptrend,2022-11-30,2023-01-26,57,2022-06-12,2023-07-16,,False
MWIG40,MWIG40,uptrend,2022-11-22,2023-01-26,65,2022-05-11,2023-08-09,,False
PKO,PKOBP (PKO),uptrend,2022-11-21,2023-01-26,66,2022-05-07,2023-08-12,,False
SNX,SUNEX (SNX),uptrend,2022-12-10,2023-01-20,41,2022-08-09,2023-05-23,,False
WIG20SHORT,WIG20SHORT,downtrend,2022-11-30,2023-01-26,57,2022-06-12,2023-07-16,,False
,WIG-BANKI,uptrend,2022-11-21,2023-01-26,66,2022-05-07,2023-08-12,,False
,WIG-BUDOW,uptrend,2022-12-10,2023-01-20,41,2022-08-09,2023-05-23,,False
WIGDIV,WIGDIV,uptrend,2022-11-22,2023-01-26,65,2022-05-11,2023-08-09,,False
OPN,OPONEO.PL (OPN),flat_base,2022-11-23,2023-01-25,63,2022-05-18,2023-08-02,,False
PKN,PKNORLEN (PKN),h&s_top,2022-11-23,2022-12-14,21,2022-09-21,2023-02-15,,False
EUR,EUROCASH (EUR),rising_wedge,2022-12-31,2023-01-18,18,2022-11-07,2023-03-13,,False
WWL,WAWEL (WWL),rising_wedge,2022-11-01,2022-11-18,17,2022-09-11,2023-01-08,1/27/2023,False
SNK,SANOK (SNK),descending_triangle,2023-01-11,2023-01-25,14,2022-11-30,2023-03-08,1/27/2023,False
,WIG-PALIWA,double_bottom,2023-01-11,2023-01-17,6,2022-12-24,2023-02-04,1/27/2023,False
OPN,OPONEO.PL (OPN),resistance,2022-11-23,2023-01-25,63,2022-05-18,2023-08-02,,False
RVU,RYVU (RVU),uptrend,2022-12-10,2023-01-26,47,2022-07-22,2023-06-16,,False
SNK,SANOK (SNK),resistance,2022-12-15,2023-01-25,41,2022-08-14,2023-05-28,,False
AST,ASTARTA (AST),vertical_run_up,2022-11-10,2022-11-14,4,2022-10-29,2022-11-26,,False
MRC,MERCATOR (MRC),descending_triangle,2022-11-27,2023-01-20,54,2022-06-18,2023-07-01,,False
ATD,ATENDE (ATD),double_bottom,2023-01-06,2023-01-19,13,2022-11-28,2023-02-27,1/26/2023,False
MON,MONNARI (MON),triangle,2023-01-03,2023-01-12,9,2022-12-07,2023-02-08,1/26/2023,False
,WIG-SPOZYW,descending_triangle,2023-01-13,2023-01-24,11,2022-12-11,2023-02-26,1/26/2023,False
ATD,ATENDE (ATD),downtrend,2022-10-12,2022-12-15,64,2022-04-03,2023-06-25,,False
ZUK,STAPORKOW (ZUK),uptrend,2022-11-24,2023-01-25,62,2022-05-22,2023-07-30,,False
WIG,WIG,rising_wedge,2022-10-25,2023-01-20,87,2022-02-06,2023-10-08,,False
NWG,NEWAG (NWG),rising_wedge,2022-10-23,2023-01-16,85,2022-02-10,2023-09-28,1/25/2023,False
MDG,MEDICALG (MDG),flat_base,2022-11-15,2023-01-10,56,2022-05-31,2023-06-27,1/25/2023,False
VIN,VINDEXUS (VIN),triangle,2022-11-12,2022-12-14,32,2022-08-08,2023-03-20,1/25/2023,False
ETFBW20TR,ETFBW20TR,uptrend,2022-11-26,2023-01-20,55,2022-06-14,2023-07-04,,False
MRC,MERCATOR (MRC),support,2022-11-27,2023-01-20,54,2022-06-18,2023-07-01,,False
WIG,WIG,uptrend,2022-11-14,2023-01-20,67,2022-04-27,2023-08-09,,False
WIG30,WIG30,uptrend,2022-11-19,2023-01-20,62,2022-05-17,2023-07-25,,False
JSW,JSW,vertical_run_up,2022-11-25,2022-12-01,6,2022-11-07,2022-12-19,,False
JSW,JSW,rising_wedge,2022-10-17,2022-11-18,32,2022-07-13,2023-02-22,1/24/2023,False
ANR,ANSWEAR (ANR),double_top,2022-11-24,2022-12-15,21,2022-09-22,2023-02-16,1/24/2023,False
TOR,TORPOL (TOR),rising_wedge,2022-10-28,2022-12-28,61,2022-04-28,2023-06-29,1/24/2023,False
XTB,XTB,rising_wedge,2022-12-14,2023-01-17,34,2022-09-03,2023-04-29,,False
ENA,ENEA (ENA),rising_wedge,2022-11-16,2022-12-02,16,2022-09-29,2023-01-19,1/24/2023,False
ALL,AILLERON (ALL),triangle,2023-01-06,2023-01-18,12,2022-12-01,2023-02-23,,False
VIN,VINDEXUS (VIN),ascending_triangle,2022-12-20,2023-01-20,31,2022-09-18,2023-04-23,1/24/2023,False
VIN,VINDEXUS (VIN),double_bottom,2022-12-29,2023-01-18,20,2022-10-30,2023-03-19,1/24/2023,False
MSZ,MOSTALZAB (MSZ),uptrend,2022-11-27,2023-01-24,58,2022-06-06,2023-07-17,,False
TEN,TSGAMES (TEN),uptrend,2022-11-16,2023-01-03,48,2022-06-25,2023-05-27,,False
RFK,RAFAKO (RFK),vertical_run_up,2023-01-13,2023-01-16,3,2023-01-04,2023-01-25,,False
AGT,AGROTON (AGT),double_bottom,2023-01-01,2023-01-20,19,2022-11-05,2023-03-18,,False
CIE,CIECH (CIE),rising_wedge,2022-11-03,2022-11-30,27,2022-08-14,2023-02-19,1/23/2023,False
BBT,BOOMBIT (BBT),double_top,2022-11-06,2022-11-15,9,2022-10-10,2022-12-12,1/23/2023,False
SWIG80,SWIG80,vertical_run_up,2023-01-03,2023-01-17,14,2022-11-22,2023-02-28,,False
BBD,BBIDEV (BBD),double_bottom,2022-11-28,2022-12-20,22,2022-09-23,2023-02-24,1/23/2023,False
WIGTECH,WIGTECH,inverted_triangle,2022-12-06,2023-01-12,37,2022-08-17,2023-05-03,,False
K2H,K2HOLDING (K2H),double_top,2023-01-10,2023-01-17,7,2022-12-20,2023-02-07,,False
CIE,CIECH (CIE),rising_wedge,2022-12-10,2022-12-28,18,2022-10-17,2023-02-20,1/23/2023,False
CIE,CIECH (CIE),inverted_triangle,2022-12-09,2022-12-21,12,2022-11-03,2023-01-26,1/23/2023,False
VIN,VINDEXUS (VIN),descending_triangle,2022-12-05,2022-12-29,24,2022-09-24,2023-03-11,1/23/2023,False
CMR,COMARCH (CMR),uptrend,2022-11-22,2023-01-03,42,2022-07-19,2023-05-09,,False
ELT,ELEKTROTI (ELT),uptrend,2022-11-24,2023-01-23,60,2022-05-28,2023-07-22,,False
GTC,GTC,uptrend,2022-11-12,2023-01-17,66,2022-04-28,2023-08-03,,False
MDG,MEDICALG (MDG),resistance,2022-11-15,2023-01-10,56,2022-05-31,2023-06-27,,False
R22,R22,uptrend,2022-12-06,2023-01-19,44,2022-07-27,2023-05-31,,False
VIN,VINDEXUS (VIN),resistance,2022-12-14,2023-01-17,34,2022-09-03,2023-04-29,,False
UNI,UNIBEP (UNI),rising_wedge,2022-10-13,2022-11-17,35,2022-06-30,2023-03-02,,False
WPL,WIRTUALNA (WPL),flat_base,2022-10-24,2023-01-02,70,2022-03-28,2023-07-31,,False
,WIG-CHEMIA,vertical_run_up,2023-01-02,2023-01-10,8,2022-12-09,2023-02-03,,False
,WIG-CHEMIA,vertical_run_up,2022-12-17,2022-12-22,5,2022-12-02,2023-01-06,1/20/2023,False
DCR,DECORA (DCR),rising_wedge,2022-10-17,2022-11-15,29,2022-07-22,2023-02-10,1/20/2023,False
ACP,ASSECOPOL (ACP),uptrend,2022-12-08,2023-01-17,40,2022-08-10,2023-05-17,,False
,WIG-MOTO,uptrend,2022-12-09,2023-01-20,42,2022-08-05,2023-05-26,,False
WPL,WIRTUALNA (WPL),resistance,2022-10-27,2023-01-10,75,2022-03-16,2023-08-23,,False
EEX,EKOEXPORT (EEX),vertical_run_up,2022-09-25,2022-09-30,5,2022-09-10,2022-10-15,,False
AGT,AGROTON (AGT),double_bottom,2022-11-17,2022-12-23,36,2022-08-01,2023-04-10,,False
AGT,AGROTON (AGT),vertical_run_up,2022-11-10,2022-11-14,4,2022-10-29,2022-11-26,,False
ATR,ATREM (ATR),double_top,2022-11-22,2022-12-06,14,2022-10-11,2023-01-17,1/19/2023,False
,WIG-ODZIEZ,vertical_run_up,2023-01-05,2023-01-10,5,2022-12-21,2023-01-25,,False
BDX,BUDIMEX (BDX),double_top,2023-01-09,2023-01-17,8,2022-12-16,2023-02-10,,False
PEP,PEP,falling_wedge,2022-12-14,2023-01-02,19,2022-10-18,2023-02-28,,False
HRS,HERKULES (HRS),vertical_run_up,2023-01-03,2023-01-11,8,2022-12-10,2023-02-04,,False
DVL,DEVELIA (DVL),rising_wedge,2022-10-30,2022-12-08,39,2022-07-05,2023-04-04,,False
DVL,DEVELIA (DVL),rising_wedge,2022-11-14,2022-12-29,45,2022-07-02,2023-05-13,,False
DVL,DEVELIA (DVL),rising_wedge,2022-11-14,2022-12-08,24,2022-09-03,2023-02-18,,False
ANR,ANSWEAR (ANR),rising_wedge,2022-10-16,2022-11-28,43,2022-06-09,2023-04-06,1/18/2023,False
,WIG-ENERG,flat_base,2022-11-05,2023-01-13,69,2022-04-12,2023-08-08,,False
ALE,ALLEGRO (ALE),rising_wedge,2022-12-08,2023-01-04,27,2022-09-18,2023-03-26,1/18/2023,False
ZEP,ZEPAK (ZEP),triangle,2022-12-10,2022-12-29,19,2022-10-14,2023-02-24,1/18/2023,False
,WIG-NRCHOM,rising_wedge,2022-12-03,2023-01-02,30,2022-09-04,2023-04-02,,False
CAR,INTERCARS (CAR),double_top,2022-12-15,2022-12-22,7,2022-11-24,2023-01-12,,False
CAR,INTERCARS (CAR),double_top,2022-12-06,2022-12-22,16,2022-10-19,2023-02-08,,False
,WIG-NRCHOM,ascending_channel,2022-12-08,2023-01-11,34,2022-08-28,2023-04-23,,False
DVL,DEVELIA (DVL),uptrend,2022-11-21,2023-01-16,56,2022-06-06,2023-07-03,,False
,WIG-ENERG,resistance,2022-12-20,2023-01-13,24,2022-10-09,2023-03-26,,False
STS,SATIS (STS),vertical_run_up,2023-01-14,2023-01-17,3,2023-01-05,2023-01-26,,False
PCR,PCCROKITA (PCR),double_top,2022-12-21,2023-01-03,13,2022-11-12,2023-02-11,1/17/2023,False
ELT,ELEKTROTI (ELT),ascending_triangle,2023-01-03,2023-01-19,16,2022-11-16,2023-03-08,,False
LTX,LENTEX (LTX),rising_wedge,2023-01-01,2023-01-18,17,2022-11-11,2023-03-10,1/17/2023,False
LTX,LENTEX (LTX),double_bottom,2022-12-06,2022-12-23,17,2022-10-16,2023-02-12,1/17/2023,False
ATC,ARCTIC (ATC),downtrend,2022-11-27,2023-01-12,46,2022-07-12,2023-05-30,,False
,WIG-ODZIEZ,uptrend,2022-11-20,2023-01-16,57,2022-06-02,2023-07-06,,False
CLN,CLNPHARMA (CLN),rising_wedge,2022-11-04,2022-12-19,45,2022-06-22,2023-05-03,,False
PEO,PEKAO (PEO),double_top,2022-11-25,2022-12-23,28,2022-09-02,2023-03-17,1/16/2023,False
STS,SATIS (STS),double_bottom,2022-10-13,2022-10-24,11,2022-09-10,2022-11-26,1/16/2023,False
EEX,EKOEXPORT (EEX),double_bottom,2023-01-03,2023-01-16,13,2022-11-25,2023-02-24,1/16/2023,False
GIF,GAMFACTOR (GIF),descending_triangle,2022-12-16,2023-01-13,28,2022-09-23,2023-04-07,,False
EEX,EKOEXPORT (EEX),double_bottom,2022-12-22,2022-12-28,6,2022-12-04,2023-01-15,1/16/2023,False
EEX,EKOEXPORT (EEX),falling_wedge,2022-12-13,2023-01-04,22,2022-10-08,2023-03-11,1/16/2023,False
EEX,EKOEXPORT (EEX),falling_wedge,2022-11-28,2023-01-10,43,2022-07-22,2023-05-19,1/16/2023,False
,WIG-LEKI,falling_wedge,2022-11-30,2023-01-10,41,2022-07-30,2023-05-13,1/16/2023,False
AMB,AMBRA (AMB),downtrend,2022-10-20,2023-01-06,78,2022-02-28,2023-08-28,,False
BIO,BIOTON (BIO),downtrend,2022-10-20,2023-01-05,77,2022-03-03,2023-08-24,,False
GIF,GAMFACTOR (GIF),downtrend,2022-10-27,2023-01-13,78,2022-03-07,2023-09-04,,False
MLS,MLSYSTEM (MLS),downtrend,2022-10-23,2023-01-13,82,2022-02-19,2023-09-16,,False
,WIG-LEKI,resistance,2022-10-24,2023-01-13,81,2022-02-23,2023-09-13,,False
KOM,KOMPUTRON (KOM),double_top,2022-12-20,2023-01-04,15,2022-11-05,2023-02-18,1/13/2023,False
BAH,BAHOLDING (BAH),falling_wedge,2022-12-21,2023-01-11,21,2022-10-19,2023-03-15,,False
PEP,PEP,double_bottom,2022-11-30,2022-12-28,28,2022-09-07,2023-03-22,,False
BBD,BBIDEV (BBD),descending_triangle,2022-11-18,2022-12-01,13,2022-10-10,2023-01-09,1/13/2023,False
UNT,UNIMOT (UNT),triangle,2022-12-08,2023-01-05,28,2022-09-15,2023-03-30,1/13/2023,False
BBD,BBIDEV (BBD),double_bottom,2022-11-25,2022-12-01,6,2022-11-07,2022-12-19,1/13/2023,False
BRA,BRASTER (BRA),uptrend,2022-11-05,2023-01-03,59,2022-05-12,2023-06-29,,False
LPP,LPP,uptrend,2022-11-25,2023-01-04,40,2022-07-28,2023-05-04,,False
VRC,VERCOM (VRC),resistance,2022-12-05,2023-01-12,38,2022-08-13,2023-05-06,,False
MDG,MEDICALG (MDG),vertical_run_up,2022-10-15,2022-10-18,3,2022-10-06,2022-10-27,,False
PXM,POLIMEXMS (PXM),rising_wedge,2022-10-14,2022-11-25,42,2022-06-10,2023-03-31,1/12/2023,False
PLW,PLAYWAY (PLW),vertical_run_up,2022-11-27,2022-12-05,8,2022-11-03,2022-12-29,,False
KOM,KOMPUTRON (KOM),double_top,2022-10-25,2022-11-04,10,2022-09-25,2022-12-04,1/12/2023,False
KOM,KOMPUTRON (KOM),h&s_top,2022-10-17,2022-11-01,15,2022-09-02,2022-12-16,1/12/2023,False
PKO,PKOBP (PKO),double_top,2022-12-06,2022-12-14,8,2022-11-12,2023-01-07,1/12/2023,False
KOM,KOMPUTRON (KOM),rising_wedge,2022-10-17,2022-11-08,22,2022-08-12,2023-01-13,1/12/2023,False
PEO,PEKAO (PEO),double_top,2022-11-19,2022-11-28,9,2022-10-23,2022-12-25,1/12/2023,False
CTX,CAPTORTX (CTX),double_bottom,2022-12-23,2022-12-30,7,2022-12-02,2023-01-20,1/12/2023,False
ASB,ASBIS (ASB),triangle,2022-12-30,2023-01-13,14,2022-11-18,2023-02-24,,False
ART,ARTIFEX (ART),downtrend,2022-11-25,2023-01-06,42,2022-07-22,2023-05-12,,False
MSW,MOSTALWAR (MSW),uptrend,2022-11-15,2022-12-29,44,2022-07-06,2023-05-10,,False
ALR,ALIOR (ALR),double_top,2022-11-18,2022-11-29,11,2022-10-16,2023-01-01,1/11/2023,False
ETFBW20LV,ETFBW20LV,vertical_run_up,2022-11-12,2022-11-15,3,2022-11-03,2022-11-24,1/11/2023,False
ETFBW20LV,ETFBW20LV,double_top,2022-12-18,2022-12-30,12,2022-11-12,2023-02-04,1/11/2023,False
,WIG-BANKI,double_top,2022-11-25,2022-12-23,28,2022-09-02,2023-03-17,1/11/2023,False
,WIG-PALIWA,double_top,2022-11-17,2022-11-24,7,2022-10-27,2022-12-15,,False
WIG30,WIG30,double_top,2022-12-18,2022-12-30,12,2022-11-12,2023-02-04,1/11/2023,False
ETFBW20TR,ETFBW20TR,double_top,2022-12-18,2022-12-30,12,2022-11-12,2023-02-04,1/11/2023,False
CPS,CYFRPLSAT (CPS),double_bottom,2022-09-21,2022-09-27,6,2022-09-03,2022-10-15,1/11/2023,False
WIG,WIG,double_top,2022-12-18,2022-12-30,12,2022-11-12,2023-02-04,1/11/2023,False
WIGDIV,WIGDIV,double_top,2022-11-16,2022-11-24,8,2022-10-23,2022-12-18,1/11/2023,False
DAT,DATAWALK (DAT),double_bottom,2022-12-30,2023-01-06,7,2022-12-09,2023-01-27,1/11/2023,False
DAT,DATAWALK (DAT),downtrend,2022-10-10,2022-11-22,43,2022-06-03,2023-03-31,,False
KER,KERNEL (KER),resistance,2022-12-11,2023-01-03,23,2022-10-03,2023-03-13,,False
RFK,RAFAKO (RFK),uptrend,2022-10-18,2022-12-08,51,2022-05-18,2023-05-10,,False
TRK,TRAKCJA (TRK),resistance,2022-09-26,2022-10-28,32,2022-06-22,2023-02-01,,False
MBK,MBANK (MBK),vertical_run_up,2022-11-07,2022-11-14,7,2022-10-17,2022-12-05,,False
HRS,HERKULES (HRS),vertical_run_up,2022-10-14,2022-10-19,5,2022-09-29,2022-11-03,1/10/2023,False
LPP,LPP,rising_wedge,2022-10-28,2022-11-23,26,2022-08-11,2023-02-09,1/10/2023,False
,WIG-POLAND,pennant,2022-10-31,2022-12-05,35,2022-07-18,2023-03-20,,False
KGH,KGHM (KGH),flat_base,2022-11-28,2022-12-30,32,2022-08-24,2023-04-05,1/10/2023,False
PZU,PZU,rising_wedge,2022-12-05,2022-12-30,25,2022-09-21,2023-03-15,,False
,WIG-BANKI,double_top,2022-11-21,2022-12-06,15,2022-10-07,2023-01-20,1/10/2023,False
CRJ,CREEPYJAR (CRJ),rising_wedge,2022-11-05,2022-11-25,20,2022-09-06,2023-01-24,1/10/2023,False
TIM,TIM,rising_wedge,2022-10-07,2022-10-25,18,2022-08-14,2022-12-18,1/10/2023,False
ETFBWTECH,ETFBWTECH,rising_wedge,2022-10-15,2022-12-15,61,2022-04-15,2023-06-16,,False
,WIG-ODZIEZ,vertical_run_up,2022-12-19,2022-12-23,4,2022-12-07,2023-01-04,1/10/2023,False
ASE,ASSECOSEE (ASE),triangle,2022-11-27,2023-01-03,37,2022-08-08,2023-04-24,1/10/2023,False
,WIG-POLAND,double_top,2022-11-19,2022-12-02,13,2022-10-11,2023-01-10,1/10/2023,False
ASE,ASSECOSEE (ASE),rising_wedge,2022-11-08,2022-12-15,37,2022-07-20,2023-04-05,1/10/2023,False
,WIG-POLAND,double_top,2022-12-15,2022-12-23,8,2022-11-21,2023-01-16,1/10/2023,False
WIG20SHORT,WIG20SHORT,double_bottom,2022-12-18,2022-12-30,12,2022-11-12,2023-02-04,1/10/2023,False
,WIG-POLAND,rising_wedge,2022-11-28,2022-12-19,21,2022-09-26,2023-02-20,1/10/2023,False
